5,
6,
7,35 50
8,05 20 35 50
9,05 27 50
10,12 35 57
11,20 42
12,05 15 27 35 45 50
13,12 35 57
14,20 42
15,05 27 50
16,12 35 57
17,20 42
18,05 50
19,
20,
21,
22,
23,
24,
1,
